CN,PLOT,SUBP,TREE,STATECD,INVYR,SPCD,DIA,HT,ACTUALHT,TREECOUNT,STAGE
1817550910290487,61,2,10.0,50,2024,261.0,27.0,87.0,87.0,1.0,6.0
1817550916290487,61,3,7.0,50,2024,261.0,8.4,36.0,36.0,1.0,4.0
1817550918290487,61,4,1.0,50,2024,261.0,18.8,81.0,81.0,1.0,5.0
1817550919290487,61,4,2.0,50,2024,261.0,12.8,52.0,52.0,1.0,5.0
1817550923290487,61,4,8.0,50,2024,261.0,7.1,30.0,30.0,1.0,3.0
1817550922290487,61,4,7.0,50,2024,261.0,20.7,82.0,82.0,1.0,6.0
1817550925290487,61,4,10.0,50,2024,261.0,14.1,60.0,60.0,1.0,5.0
1817550926290487,61,4,11.0,50,2024,261.0,12.0,42.0,42.0,1.0,4.0
1817550928290487,61,4,13.0,50,2024,261.0,9.5,30.0,30.0,1.0,4.0
1817550929290487,61,4,14.0,50,2024,261.0,17.8,75.0,75.0,1.0,5.0
1817550930290487,61,4,15.0,50,2024,261.0,17.0,75.0,75.0,1.0,5.0
1817550931290487,61,4,16.0,50,2024,261.0,17.8,81.0,81.0,1.0,5.0
1817551177290487,81,1,,50,2024,261.0,,,,1.0,1.0
1817551190290487,81,1,39.0,50,2024,261.0,9.5,42.0,42.0,1.0,4.0
1817551180290487,81,2,,50,2024,261.0,,,,3.0,1.0
1817551191290487,81,2,1.0,50,2024,261.0,11.8,64.0,64.0,1.0,4.0
1817551192290487,81,2,3.0,50,2024,261.0,5.5,35.0,35.0,1.0,3.0
1817551193290487,81,2,11.0,50,2024,261.0,9.0,51.0,51.0,1.0,4.0
1817551195290487,81,2,13.0,50,2024,261.0,5.2,33.0,33.0,1.0,3.0
1817551196290487,81,2,14.0,50,2024,261.0,7.2,49.0,49.0,1.0,3.0
1817551199290487,81,3,3.0,50,2024,261.0,8.6,50.0,50.0,1.0,4.0
1817551200290487,81,3,4.0,50,2024,261.0,9.4,53.0,53.0,1.0,4.0
1817551203290487,81,3,7.0,50,2024,261.0,9.3,54.0,54.0,1.0,4.0
1817551204290487,81,3,9.0,50,2024,261.0,9.4,68.0,68.0,1.0,4.0
1817551206290487,81,3,13.0,50,2024,261.0,7.3,55.0,55.0,1.0,3.0
1817551207290487,81,3,15.0,50,2024,261.0,12.8,68.0,68.0,1.0,5.0
1817551208290487,81,3,16.0,50,2024,261.0,,,,1.0,
1817551209290487,81,3,18.0,50,2024,261.0,9.2,65.0,65.0,1.0,4.0
1817551210290487,81,3,20.0,50,2024,261.0,12.1,71.0,71.0,1.0,4.0
1817551211290487,81,3,21.0,50,2024,261.0,10.8,67.0,67.0,1.0,4.0
1817551212290487,81,3,22.0,50,2024,261.0,12.1,78.0,78.0,1.0,4.0
1817551213290487,81,3,23.0,50,2024,261.0,10.2,65.0,65.0,1.0,4.0
1817551214290487,81,3,24.0,50,2024,261.0,17.5,80.0,80.0,1.0,5.0
1817551215290487,81,3,25.0,50,2024,261.0,7.7,52.0,52.0,1.0,3.0
1817551216290487,81,3,27.0,50,2024,261.0,5.4,44.0,44.0,1.0,3.0
1817551218290487,81,3,30.0,50,2024,261.0,5.1,36.0,36.0,1.0,3.0
1817551183290487,81,4,,50,2024,261.0,,,,30.0,1.0
1817551220290487,81,4,4.0,50,2024,261.0,14.2,55.0,55.0,1.0,5.0
1817551223290487,81,4,12.0,50,2024,261.0,6.9,31.0,31.0,1.0,3.0
1817551780290487,94,2,11.0,50,2024,261.0,15.5,58.0,58.0,1.0,5.0
1817551792290487,94,3,6.0,50,2024,261.0,12.9,60.0,60.0,1.0,5.0
1817551794290487,94,3,8.0,50,2024,261.0,14.3,58.0,58.0,1.0,5.0
1817551795290487,94,3,9.0,50,2024,261.0,13.4,49.0,49.0,1.0,5.0
1817551796290487,94,3,10.0,50,2024,261.0,5.2,33.0,33.0,1.0,3.0
1817551798290487,94,3,12.0,50,2024,261.0,7.5,40.0,40.0,1.0,3.0
1817551802290487,94,4,2.0,50,2024,261.0,12.9,56.0,56.0,1.0,5.0
1817551803290487,94,4,3.0,50,2024,261.0,21.3,68.0,68.0,1.0,6.0
1817551804290487,94,4,4.0,50,2024,261.0,6.8,37.0,37.0,1.0,3.0
1817551805290487,94,4,6.0,50,2024,261.0,6.6,40.0,40.0,1.0,3.0
1817551806290487,94,4,7.0,50,2024,261.0,17.6,70.0,70.0,1.0,5.0
1817551807290487,94,4,8.0,50,2024,261.0,8.0,61.0,61.0,1.0,4.0
1817551809290487,94,4,10.0,50,2024,261.0,8.2,37.0,37.0,1.0,4.0
1817551810290487,94,4,12.0,50,2024,261.0,19.5,67.0,67.0,1.0,6.0
1817554415290487,148,4,,50,2024,261.0,,,,1.0,1.0
1817556292290487,234,3,,50,2024,261.0,,,,1.0,1.0
1817556295290487,234,4,,50,2024,261.0,,,,3.0,1.0
1817548845290487,260,2,2.0,50,2024,261.0,18.9,66.0,66.0,1.0,5.0
1817548846290487,260,2,3.0,50,2024,261.0,22.8,64.0,64.0,1.0,6.0
1817548856290487,260,4,1.0,50,2024,261.0,22.2,80.0,80.0,1.0,6.0
1817548858290487,260,4,3.0,50,2024,261.0,12.1,69.0,69.0,1.0,4.0
1817554303290487,370,1,8.0,50,2024,261.0,10.1,41.0,41.0,1.0,4.0
1817554307290487,370,1,12.0,50,2024,261.0,8.2,53.0,53.0,1.0,4.0
1817554318290487,370,1,23.0,50,2024,261.0,4.9,26.0,26.0,1.0,3.0
1817554325290487,370,2,7.0,50,2024,261.0,,,,1.0,
1817554331290487,370,3,7.0,50,2024,261.0,15.0,70.0,70.0,1.0,5.0
1817554332290487,370,3,8.0,50,2024,261.0,8.8,47.0,47.0,1.0,4.0
1817554333290487,370,3,9.0,50,2024,261.0,13.1,68.0,68.0,1.0,5.0
1817550061290487,516,1,50.0,50,2024,261.0,4.0,26.0,26.0,1.0,2.0
1817550062290487,516,1,51.0,50,2024,261.0,3.8,24.0,24.0,1.0,2.0
1817550065290487,516,1,54.0,50,2024,261.0,2.1,14.0,14.0,1.0,1.0
1817550067290487,516,1,56.0,50,2024,261.0,5.5,30.0,30.0,1.0,3.0
1817550093290487,516,3,21.0,50,2024,261.0,5.2,25.0,25.0,1.0,3.0
1817548884290487,527,1,2.0,50,2024,261.0,22.8,100.0,100.0,1.0,6.0
1817548885290487,527,1,3.0,50,2024,261.0,,,,1.0,
1817548886290487,527,1,4.0,50,2024,261.0,26.7,94.0,94.0,1.0,6.0
1817548887290487,527,1,5.0,50,2024,261.0,8.4,28.0,17.0,1.0,4.0
1817548888290487,527,1,6.0,50,2024,261.0,10.3,37.0,32.0,1.0,4.0
1817548889290487,527,1,7.0,50,2024,261.0,27.8,96.0,96.0,1.0,6.0
1817548893290487,527,2,6.0,50,2024,261.0,15.9,75.0,52.0,1.0,5.0
1817548901290487,527,4,5.0,50,2024,261.0,15.1,49.0,49.0,1.0,5.0
1817548902290487,527,4,6.0,50,2024,261.0,18.1,72.0,72.0,1.0,5.0
1817549653290487,533,1,10.0,50,2024,261.0,8.9,66.0,66.0,1.0,4.0
1817549670290487,533,2,14.0,50,2024,261.0,5.9,34.0,34.0,1.0,3.0
1817549677290487,533,3,7.0,50,2024,261.0,5.2,31.0,31.0,1.0,3.0
1817554168290487,588,1,7.0,50,2024,261.0,10.1,41.0,41.0,1.0,4.0
1817554170290487,588,1,9.0,50,2024,261.0,15.8,66.0,66.0,1.0,5.0
1817554166290487,588,1,3.0,50,2024,261.0,,,,1.0,
1817554167290487,588,1,5.0,50,2024,261.0,12.7,63.0,63.0,1.0,5.0
1817554169290487,588,1,8.0,50,2024,261.0,16.7,81.0,81.0,1.0,5.0
1817554173290487,588,1,16.0,50,2024,261.0,5.2,39.0,39.0,1.0,3.0
1817554180290487,588,2,9.0,50,2024,261.0,9.8,46.0,46.0,1.0,4.0
1817555412290487,611,1,32.0,50,2024,261.0,16.7,87.0,87.0,1.0,5.0
1817555413290487,611,1,33.0,50,2024,261.0,19.6,85.0,85.0,1.0,6.0
1817555414290487,611,1,34.0,50,2024,261.0,7.3,36.0,36.0,1.0,3.0
1817555415290487,611,1,35.0,50,2024,261.0,13.8,84.0,84.0,1.0,5.0
1817555416290487,611,1,37.0,50,2024,261.0,9.1,41.0,41.0,1.0,4.0
1817555417290487,611,1,38.0,50,2024,261.0,12.6,68.0,68.0,1.0,5.0
1817555418290487,611,1,39.0,50,2024,261.0,15.7,76.0,76.0,1.0,5.0
1817555419290487,611,1,40.0,50,2024,261.0,18.4,82.0,82.0,1.0,5.0
1817555396290487,611,2,,50,2024,261.0,,,,1.0,1.0
1817555423290487,611,2,17.0,50,2024,261.0,24.8,95.0,95.0,1.0,6.0
1817555425290487,611,2,19.0,50,2024,261.0,19.8,91.0,91.0,1.0,6.0
1817555429290487,611,3,7.0,50,2024,261.0,18.2,58.0,58.0,1.0,5.0
1817555430290487,611,3,9.0,50,2024,261.0,8.9,47.0,47.0,1.0,4.0
1817555403290487,611,4,,50,2024,261.0,,,,1.0,1.0
1817551000290487,681,1,4.0,50,2024,261.0,,,,1.0,
1817551001290487,681,1,5.0,50,2024,261.0,,,,1.0,
1817551003290487,681,1,7.0,50,2024,261.0,13.2,53.0,35.0,1.0,5.0
1817553011290487,774,4,5.0,50,2024,261.0,22.7,95.0,95.0,1.0,6.0
1817553014290487,774,4,8.0,50,2024,261.0,12.8,53.0,53.0,1.0,5.0
1817555500290487,780,4,19.0,50,2024,261.0,11.1,46.0,46.0,1.0,4.0
1817549371290487,805,4,3.0,50,2024,261.0,7.4,35.0,18.0,1.0,3.0
1817549375290487,805,4,8.0,50,2024,261.0,12.6,40.0,40.0,1.0,5.0
1817554466290487,826,1,2.0,50,2024,261.0,14.0,65.0,65.0,1.0,5.0
1817554468290487,826,1,4.0,50,2024,261.0,14.6,57.0,57.0,1.0,5.0
1817554476290487,826,1,13.0,50,2024,261.0,6.4,31.0,31.0,1.0,3.0
1817554482290487,826,3,1.0,50,2024,261.0,14.2,60.0,60.0,1.0,5.0
1817554457290487,826,4,,50,2024,261.0,,,,1.0,1.0
1817554492290487,826,4,5.0,50,2024,261.0,9.5,54.0,54.0,1.0,4.0
1817554490290487,826,4,3.0,50,2024,261.0,7.5,30.0,30.0,1.0,3.0
1817554491290487,826,4,4.0,50,2024,261.0,9.8,53.0,53.0,1.0,4.0
1817549799290487,859,1,,50,2024,261.0,,,,10.0,1.0
1817549807290487,859,1,4.0,50,2024,261.0,21.8,87.0,87.0,1.0,6.0
1817549808290487,859,1,7.0,50,2024,261.0,15.4,77.0,77.0,1.0,5.0
1817549809290487,859,1,9.0,50,2024,261.0,11.2,80.0,80.0,1.0,4.0
1817549810290487,859,1,11.0,50,2024,261.0,13.6,72.0,72.0,1.0,5.0
1817549811290487,859,1,13.0,50,2024,261.0,12.6,71.0,71.0,1.0,5.0
1817549812290487,859,1,14.0,50,2024,261.0,,,,1.0,
1817549813290487,859,1,15.0,50,2024,261.0,10.6,45.0,45.0,1.0,4.0
1817549814290487,859,1,16.0,50,2024,261.0,22.2,90.0,90.0,1.0,6.0
1817549815290487,859,1,38.0,50,2024,261.0,5.3,32.0,32.0,1.0,3.0
1817549817290487,859,2,1.0,50,2024,261.0,7.3,33.0,23.0,1.0,3.0
1817549819290487,859,2,6.0,50,2024,261.0,9.3,55.0,55.0,1.0,4.0
1817549821290487,859,2,8.0,50,2024,261.0,15.9,82.0,82.0,1.0,5.0
1817549822290487,859,2,9.0,50,2024,261.0,7.1,53.0,53.0,1.0,3.0
1817549823290487,859,2,10.0,50,2024,261.0,6.8,39.0,34.0,1.0,3.0
1817549824290487,859,2,11.0,50,2024,261.0,8.7,61.0,61.0,1.0,4.0
1817549825290487,859,2,12.0,50,2024,261.0,7.1,38.0,38.0,1.0,3.0
1817549827290487,859,2,14.0,50,2024,261.0,7.0,45.0,45.0,1.0,3.0
1817549828290487,859,2,15.0,50,2024,261.0,5.1,42.0,42.0,1.0,3.0
1817549801290487,859,3,,50,2024,261.0,,,,5.0,1.0
1817549829290487,859,3,1.0,50,2024,261.0,7.7,45.0,45.0,1.0,3.0
1817549830290487,859,3,2.0,50,2024,261.0,20.5,84.0,84.0,1.0,6.0
1817549831290487,859,3,3.0,50,2024,261.0,12.9,53.0,53.0,1.0,5.0
1817549832290487,859,3,4.0,50,2024,261.0,10.8,59.0,59.0,1.0,4.0
1817549833290487,859,3,5.0,50,2024,261.0,9.2,55.0,55.0,1.0,4.0
1817549834290487,859,3,6.0,50,2024,261.0,12.8,56.0,56.0,1.0,5.0
1817549835290487,859,3,7.0,50,2024,261.0,7.3,58.0,58.0,1.0,3.0
1817549836290487,859,4,1.0,50,2024,261.0,17.7,84.0,84.0,1.0,5.0
1817549837290487,859,4,2.0,50,2024,261.0,15.8,84.0,84.0,1.0,5.0
1817549838290487,859,4,4.0,50,2024,261.0,10.3,49.0,49.0,1.0,4.0
1817549839290487,859,4,5.0,50,2024,261.0,7.2,46.0,46.0,1.0,3.0
1817549840290487,859,4,6.0,50,2024,261.0,13.0,53.0,53.0,1.0,5.0
1817549842290487,859,4,8.0,50,2024,261.0,10.7,57.0,57.0,1.0,4.0
1817549845290487,859,4,11.0,50,2024,261.0,5.5,44.0,44.0,1.0,3.0
1817549846290487,859,4,14.0,50,2024,261.0,9.6,60.0,60.0,1.0,4.0
1817549847290487,859,4,15.0,50,2024,261.0,10.9,43.0,43.0,1.0,4.0
1817549848290487,859,4,16.0,50,2024,261.0,6.3,35.0,32.0,1.0,3.0
1817549849290487,859,4,18.0,50,2024,261.0,11.7,46.0,46.0,1.0,4.0
1817553530290487,888,1,2.0,50,2024,261.0,,,,1.0,
1817553535290487,888,1,8.0,50,2024,261.0,13.2,76.0,76.0,1.0,5.0
1817553536290487,888,1,9.0,50,2024,261.0,12.1,59.0,59.0,1.0,4.0
1817553537290487,888,1,10.0,50,2024,261.0,10.8,74.0,74.0,1.0,4.0
1817553538290487,888,1,11.0,50,2024,261.0,9.7,49.0,49.0,1.0,4.0
1817553519290487,888,2,,50,2024,261.0,,,,6.0,1.0
1817553542290487,888,2,1.0,50,2024,261.0,,,,1.0,
1817553543290487,888,2,3.0,50,2024,261.0,9.6,45.0,45.0,1.0,4.0
1817553546290487,888,2,6.0,50,2024,261.0,6.9,45.0,45.0,1.0,3.0
1817553522290487,888,3,,50,2024,261.0,,,,1.0,1.0
1817553551290487,888,3,4.0,50,2024,261.0,19.0,83.0,83.0,1.0,5.0
1817553553290487,888,3,6.0,50,2024,261.0,27.8,90.0,90.0,1.0,6.0
1817553558290487,888,4,2.0,50,2024,261.0,6.4,32.0,32.0,1.0,3.0
1817553562290487,888,4,6.0,50,2024,261.0,8.8,53.0,53.0,1.0,4.0
1817552589290487,906,1,24.0,50,2024,261.0,8.4,42.0,42.0,1.0,4.0
1817552590290487,906,1,31.0,50,2024,261.0,5.3,31.0,31.0,1.0,3.0
1817552601290487,906,3,1.0,50,2024,261.0,15.4,66.0,66.0,1.0,5.0
1817552602290487,906,3,4.0,50,2024,261.0,16.5,74.0,74.0,1.0,5.0
1817552604290487,906,3,7.0,50,2024,261.0,11.4,52.0,52.0,1.0,4.0
1817552605290487,906,3,8.0,50,2024,261.0,19.1,72.0,72.0,1.0,5.0
1817552606290487,906,3,9.0,50,2024,261.0,6.0,30.0,30.0,1.0,3.0
1817552607290487,906,3,10.0,50,2024,261.0,8.9,40.0,40.0,1.0,4.0
1817552610290487,906,3,13.0,50,2024,261.0,9.8,55.0,55.0,1.0,4.0
1817552611290487,906,3,14.0,50,2024,261.0,9.1,48.0,48.0,1.0,4.0
1817552612290487,906,3,15.0,50,2024,261.0,7.1,44.0,44.0,1.0,3.0
1817552613290487,906,3,16.0,50,2024,261.0,5.4,31.0,31.0,1.0,3.0
1817552614290487,906,3,17.0,50,2024,261.0,7.0,35.0,35.0,1.0,3.0
1817552621290487,906,4,7.0,50,2024,261.0,4.7,22.0,20.0,1.0,3.0
1817552622290487,906,4,9.0,50,2024,261.0,6.2,24.0,22.0,1.0,3.0
1817554195290487,926,1,,50,2024,261.0,,,,4.0,1.0
1817554215290487,926,1,21.0,50,2024,261.0,9.2,33.0,33.0,1.0,4.0
1817554217290487,926,1,25.0,50,2024,261.0,17.7,69.0,69.0,1.0,5.0
1817554219290487,926,1,32.0,50,2024,261.0,12.5,63.0,63.0,1.0,5.0
1817554220290487,926,1,33.0,50,2024,261.0,9.7,45.0,45.0,1.0,4.0
1817554222290487,926,1,37.0,50,2024,261.0,14.6,67.0,67.0,1.0,5.0
1817554199290487,926,2,,50,2024,261.0,,,,9.0,1.0
1817554232290487,926,2,2.0,50,2024,261.0,7.5,36.0,36.0,1.0,3.0
1817554234290487,926,2,4.0,50,2024,261.0,11.3,53.0,53.0,1.0,4.0
1817554235290487,926,2,5.0,50,2024,261.0,6.3,32.0,32.0,1.0,3.0
1817554236290487,926,2,6.0,50,2024,261.0,6.6,45.0,45.0,1.0,3.0
1817554237290487,926,2,7.0,50,2024,261.0,11.9,48.0,48.0,1.0,4.0
1817554239290487,926,2,9.0,50,2024,261.0,7.2,35.0,35.0,1.0,3.0
1817554240290487,926,2,10.0,50,2024,261.0,9.4,41.0,41.0,1.0,4.0
1817554242290487,926,2,15.0,50,2024,261.0,11.3,43.0,43.0,1.0,4.0
1817554243290487,926,2,16.0,50,2024,261.0,9.0,42.0,42.0,1.0,4.0
1817554246290487,926,2,19.0,50,2024,261.0,9.5,47.0,47.0,1.0,4.0
1817554202290487,926,3,,50,2024,261.0,,,,3.0,1.0
1817554252290487,926,3,2.0,50,2024,261.0,15.4,52.0,52.0,1.0,5.0
1817554259290487,926,3,9.0,50,2024,261.0,6.5,41.0,41.0,1.0,3.0
1817554206290487,926,4,,50,2024,261.0,,,,5.0,1.0
1817551694290487,947,2,,50,2024,261.0,,,,1.0,1.0
1817551714290487,947,2,3.0,50,2024,261.0,14.5,66.0,66.0,1.0,5.0
1817551715290487,947,2,4.0,50,2024,261.0,14.0,66.0,66.0,1.0,5.0
1817551719290487,947,2,8.0,50,2024,261.0,11.6,58.0,58.0,1.0,4.0
1817551722290487,947,2,11.0,50,2024,261.0,9.0,45.0,45.0,1.0,4.0
1817551724290487,947,2,13.0,50,2024,261.0,8.0,44.0,44.0,1.0,4.0
1817551746290487,947,4,2.0,50,2024,261.0,14.4,80.0,80.0,1.0,5.0
1817551749290487,947,4,6.0,50,2024,261.0,11.5,48.0,48.0,1.0,4.0
1817551756290487,947,4,14.0,50,2024,261.0,5.4,23.0,23.0,1.0,3.0
1817550861290487,952,4,2.0,50,2024,261.0,24.0,80.0,39.0,1.0,6.0
1817550862290487,952,4,3.0,50,2024,261.0,32.6,91.0,91.0,1.0,6.0
1817550863290487,952,4,4.0,50,2024,261.0,13.4,72.0,72.0,1.0,5.0
1817550865290487,952,4,6.0,50,2024,261.0,9.9,44.0,35.0,1.0,4.0
1817550872290487,952,4,13.0,50,2024,261.0,5.1,26.0,24.0,1.0,3.0
1817551929290487,971,2,16.0,50,2024,261.0,8.5,35.0,35.0,1.0,4.0
1817551930290487,971,2,17.0,50,2024,261.0,5.5,28.0,28.0,1.0,3.0
1817552236290487,984,1,2.0,50,2024,261.0,21.2,68.0,68.0,1.0,6.0
1817552237290487,984,1,3.0,50,2024,261.0,5.9,40.0,10.0,1.0,3.0
1817552238290487,984,1,5.0,50,2024,261.0,12.6,65.0,65.0,1.0,5.0
1817552241290487,984,2,1.0,50,2024,261.0,10.8,42.0,42.0,1.0,4.0
1817552243290487,984,2,3.0,50,2024,261.0,9.1,40.0,40.0,1.0,4.0
1817552246290487,984,2,6.0,50,2024,261.0,7.1,35.0,35.0,1.0,3.0
1817552247290487,984,2,7.0,50,2024,261.0,6.7,27.0,27.0,1.0,3.0
1817552248290487,984,2,8.0,50,2024,261.0,11.9,49.0,49.0,1.0,4.0
1817552250290487,984,2,10.0,50,2024,261.0,8.3,44.0,44.0,1.0,4.0
1817552255290487,984,2,15.0,50,2024,261.0,5.2,29.0,29.0,1.0,3.0
1817552256290487,984,3,1.0,50,2024,261.0,4.3,28.0,28.0,1.0,2.0
1817552260290487,984,3,5.0,50,2024,261.0,7.3,35.0,35.0,1.0,3.0
1817552263290487,984,3,8.0,50,2024,261.0,5.9,21.0,21.0,1.0,3.0
1817552267290487,984,4,3.0,50,2024,261.0,9.6,58.0,58.0,1.0,4.0
1817552268290487,984,4,4.0,50,2024,261.0,11.7,45.0,45.0,1.0,4.0
1817552269290487,984,4,5.0,50,2024,261.0,9.1,42.0,42.0,1.0,4.0
1817552277290487,984,4,13.0,50,2024,261.0,5.2,41.0,41.0,1.0,3.0
1817552708290487,1103,3,2.0,50,2024,261.0,,,,1.0,
1817552543290487,1135,1,3.0,50,2024,261.0,,,,1.0,
1817552544290487,1135,1,4.0,50,2024,261.0,,,,1.0,
1817552545290487,1135,1,7.0,50,2024,261.0,,,,1.0,
1817552547290487,1135,1,9.0,50,2024,261.0,,,,1.0,
1817552548290487,1135,1,10.0,50,2024,261.0,,,,1.0,
1817552549290487,1135,1,11.0,50,2024,261.0,,,,1.0,
1817552550290487,1135,1,12.0,50,2024,261.0,,,,1.0,
1817552551290487,1135,3,1.0,50,2024,261.0,12.1,56.0,56.0,1.0,4.0
1817552552290487,1135,3,2.0,50,2024,261.0,16.0,71.0,71.0,1.0,5.0
1817552553290487,1135,3,3.0,50,2024,261.0,16.2,70.0,70.0,1.0,5.0
1817552554290487,1135,3,4.0,50,2024,261.0,7.0,40.0,40.0,1.0,3.0
1817552555290487,1135,3,6.0,50,2024,261.0,12.7,71.0,71.0,1.0,5.0
1817552556290487,1135,3,7.0,50,2024,261.0,16.2,75.0,58.0,1.0,5.0
1817552557290487,1135,3,8.0,50,2024,261.0,,,,1.0,
1817552558290487,1135,3,9.0,50,2024,261.0,11.0,72.0,72.0,1.0,4.0
1817552559290487,1135,3,10.0,50,2024,261.0,13.4,67.0,30.0,1.0,5.0
1817552560290487,1135,3,12.0,50,2024,261.0,,,,1.0,
1817552561290487,1135,3,13.0,50,2024,261.0,13.2,70.0,70.0,1.0,5.0
1817552562290487,1135,3,14.0,50,2024,261.0,9.3,66.0,66.0,1.0,4.0
1817552563290487,1135,3,15.0,50,2024,261.0,,,,1.0,
1817552564290487,1135,3,16.0,50,2024,261.0,,,,1.0,
1817554538290487,1140,2,6.0,50,2024,261.0,10.6,35.0,35.0,1.0,4.0
1817554099290487,1147,1,,50,2024,261.0,,,,7.0,1.0
1817554111290487,1147,1,4.0,50,2024,261.0,11.6,53.0,53.0,1.0,4.0
1817554112290487,1147,1,5.0,50,2024,261.0,13.1,72.0,72.0,1.0,5.0
1817554113290487,1147,1,7.0,50,2024,261.0,9.7,60.0,60.0,1.0,4.0
1817554115290487,1147,1,9.0,50,2024,261.0,14.1,65.0,65.0,1.0,5.0
1817554119290487,1147,1,14.0,50,2024,261.0,11.7,50.0,50.0,1.0,4.0
1817554121290487,1147,1,16.0,50,2024,261.0,14.6,62.0,62.0,1.0,5.0
1817554127290487,1147,2,2.0,50,2024,261.0,8.0,34.0,34.0,1.0,4.0
1817554101290487,1147,3,,50,2024,261.0,,,,2.0,1.0
1817554130290487,1147,3,3.0,50,2024,261.0,,,,1.0,
1817554132290487,1147,3,5.0,50,2024,261.0,,,,1.0,
1817554133290487,1147,3,6.0,50,2024,261.0,,,,1.0,
1817554135290487,1147,3,8.0,50,2024,261.0,8.5,50.0,50.0,1.0,4.0
1817554138290487,1147,4,1.0,50,2024,261.0,8.0,60.0,60.0,1.0,4.0
1817554139290487,1147,4,3.0,50,2024,261.0,15.1,78.0,78.0,1.0,5.0
1817554144290487,1147,4,8.0,50,2024,261.0,7.7,59.0,59.0,1.0,3.0
1817554146290487,1147,4,10.0,50,2024,261.0,13.1,70.0,70.0,1.0,5.0
1817554148290487,1147,4,12.0,50,2024,261.0,10.6,45.0,45.0,1.0,4.0
1817554150290487,1147,4,14.0,50,2024,261.0,14.3,75.0,75.0,1.0,5.0
1817554151290487,1147,4,15.0,50,2024,261.0,13.6,70.0,70.0,1.0,5.0
1817554152290487,1147,4,16.0,50,2024,261.0,10.0,67.0,67.0,1.0,4.0
1817554155290487,1147,4,19.0,50,2024,261.0,5.2,36.0,36.0,1.0,3.0
1817554674290487,1186,1,22.0,50,2024,261.0,14.6,54.0,54.0,1.0,5.0
1817554661290487,1186,4,,50,2024,261.0,,,,1.0,1.0
1817553414290487,1190,1,1.0,50,2024,261.0,20.0,103.0,103.0,1.0,6.0
1817553415290487,1190,1,2.0,50,2024,261.0,16.9,109.0,109.0,1.0,5.0
1817553416290487,1190,1,3.0,50,2024,261.0,10.0,83.0,83.0,1.0,4.0
1817553418290487,1190,1,5.0,50,2024,261.0,6.7,48.0,48.0,1.0,3.0
1817553420290487,1190,1,7.0,50,2024,261.0,10.4,81.0,81.0,1.0,4.0
1817553421290487,1190,1,8.0,50,2024,261.0,9.8,57.0,57.0,1.0,4.0
1817553422290487,1190,1,9.0,50,2024,261.0,17.7,106.0,106.0,1.0,5.0
1817553423290487,1190,1,10.0,50,2024,261.0,23.9,110.0,110.0,1.0,6.0
1817553424290487,1190,2,1.0,50,2024,261.0,21.3,98.0,98.0,1.0,6.0
1817553425290487,1190,2,2.0,50,2024,261.0,11.4,66.0,66.0,1.0,4.0
1817553429290487,1190,2,6.0,50,2024,261.0,18.0,100.0,100.0,1.0,5.0
1817553426290487,1190,2,3.0,50,2024,261.0,19.0,96.0,96.0,1.0,5.0
1817553427290487,1190,2,4.0,50,2024,261.0,19.9,95.0,95.0,1.0,6.0
1817553428290487,1190,2,5.0,50,2024,261.0,6.7,44.0,41.0,1.0,3.0
1817553430290487,1190,2,7.0,50,2024,261.0,10.4,72.0,72.0,1.0,4.0
1817553431290487,1190,2,8.0,50,2024,261.0,,,,1.0,
1817553432290487,1190,2,10.0,50,2024,261.0,14.1,100.0,100.0,1.0,5.0
1817553433290487,1190,2,11.0,50,2024,261.0,16.4,100.0,100.0,1.0,5.0
1817553438290487,1190,3,5.0,50,2024,261.0,5.3,30.0,30.0,1.0,3.0
1817553439290487,1190,3,6.0,50,2024,261.0,17.8,85.0,85.0,1.0,5.0
1817553441290487,1190,3,8.0,50,2024,261.0,9.0,46.0,46.0,1.0,4.0
1817553444290487,1190,4,1.0,50,2024,261.0,13.6,90.0,90.0,1.0,5.0
1817553445290487,1190,4,2.0,50,2024,261.0,15.4,86.0,86.0,1.0,5.0
1817553446290487,1190,4,3.0,50,2024,261.0,8.8,52.0,52.0,1.0,4.0
1817553447290487,1190,4,4.0,50,2024,261.0,10.1,82.0,82.0,1.0,4.0
1817553449290487,1190,4,6.0,50,2024,261.0,5.7,50.0,50.0,1.0,3.0
1817553450290487,1190,4,7.0,50,2024,261.0,8.8,62.0,62.0,1.0,4.0
1817553451290487,1190,4,8.0,50,2024,261.0,13.6,81.0,81.0,1.0,5.0
1817553452290487,1190,4,9.0,50,2024,261.0,19.1,93.0,93.0,1.0,5.0
1817553453290487,1190,4,10.0,50,2024,261.0,,,,1.0,
1817553454290487,1190,4,11.0,50,2024,261.0,14.0,87.0,12.0,1.0,5.0
1817553455290487,1190,4,12.0,50,2024,261.0,14.7,94.0,94.0,1.0,5.0
1817553456290487,1190,4,13.0,50,2024,261.0,5.0,32.0,32.0,1.0,3.0
1817551517290487,1208,1,,50,2024,261.0,,,,2.0,1.0
1817551546290487,1208,1,11.0,50,2024,261.0,5.2,37.0,37.0,1.0,3.0
1817551521290487,1208,2,,50,2024,261.0,,,,2.0,1.0
1817551547290487,1208,2,1.0,50,2024,261.0,6.6,28.0,28.0,1.0,3.0
1817551555290487,1208,2,10.0,50,2024,261.0,8.0,32.0,32.0,1.0,4.0
1817551561290487,1208,2,18.0,50,2024,261.0,8.9,33.0,33.0,1.0,4.0
